id,date,message,karma,parent
a919e1af4fd779,2016-07-06 22:47:00.000000,"Die beliebtesten Jodel vom Tag werden in der Nacht geschrieben, wenn die unwissenden bereits schlafen 😌☝ #glaubichselbstnicht #versuchisteswert",13,
a950d773a90056,2016-07-06 22:47:00.000000,Wie siehts aus mit Pornos in Wohnheimnetzen? #erlaubtodernicht #jhj,1,
a83faf6068d056,2016-07-06 22:47:00.000000,Eigentlich sollte ich jetzt schlafen...,16,
a908851c927066,2016-07-06 22:47:00.000000,"Ich bin froh, dass ich Lehramt studiere und nichts anderes. Nicht weil es einfacher oder schwerer ist, sondern weil es mir Spaß macht. Was hier manche von meinem Studium halten, ist mir herzlich egal. Ich weiß ja, dass es oft schwer ist!",10,81e40df1e67430
a6c10e1d77c067,2016-07-06 22:47:00.000000,"Cola Korn bringt dich nach vorn, habe sie gesagt.. Maxi, 27, zwei Schritte zurück in den Busch",47,
a6b56cddf1a068,2016-07-06 22:47:00.000000,"Wer läuft denn bitte im dunkeln gegen den Türrahmen? 🙄 Ich, 23, aua",25,
a8456cddf1a068,2016-07-06 22:47:00.000000,Das erklärte Ziel für den heutigen Tag，ihre Nummer bekommen. #wirschaffendas #hoffnungsvoll,20,
a718851c927066,2016-07-06 22:47:00.000000,Kaffeetschal,16,82b2c9df3726a0
a8ae6d11853437,2016-07-06 22:47:00.000000,"Wenn Portugal mit der Leistung ins Finale kommt, dann schaffe ich auch locker meine Klausuren.. #eingutespferd #potwal  #3",145,
a9328df461a068,2016-07-06 22:47:00.000000,Wie nennt man eine Polizistin die ihre Tage hat? -Red Bull #lululu,88,
a939e1af4fd779,2016-07-06 22:47:00.000000,Am Wochenende is ne dicke Party angesetzt. Bitte um ehrliche Antwort: Wenn alle die Handys am Eingang abgeben sollen um endlich mal wieder richtig zu kommunizieren und zu feiern - top oder flop? ,141,
a650d773a90056,2016-07-06 22:47:00.000000,Ich hab noch nie im suff etwas verloren ,84,9d88851c927066
a8b23888e5e6a9,2016-07-06 22:47:00.000000,"Ich brauch das" 😂😂😂 ,21,a5e6602e44b3c5
a6b2c9df3726a0,2016-07-06 22:47:00.000000,"Dieses ""du hast"" verwirrt etwas .... Aber naja: man kann doch einstellen, dass nicht eingespeicherte Nummern Profilbild und Status nicht lesen können?!",16,9e95d580b1d062
a6f8ef8ccab06e,2016-07-06 22:47:00.000000,Letztens im Kindergarten "Mal gucken was meine Mami mir diesesmal mit eingepackt hat. Brot mit ... AHHH METT ❤" Ahmet 5 Jahre. Fühlt sich angesprochen,22,
a837bedeaa8067,2016-07-06 22:47:00.000000,"Wenn du dich nach deiner Klausur blitzen lässt, um an dem Tag wenigstens ein paar Punkte zu bekommen 💪",19,
a645d580b1d062,2016-07-06 22:47:00.000000,Schuppenflechte ,19,82b2c9df3726a0
a8b056e911d062,2016-07-06 22:47:00.000000,"Ihr seid toll so wie ihr seid und es gibt Leute, die euch genauso so lieben wie ihr seid, nicht vergessen 😊",14,432e6d11853437
a748851c927066,2016-07-06 22:47:00.000000,angela Merkel!!!111!drölf!!!,1,74da47d0151068
a99ffe1014e069,2016-07-06 22:47:00.000000,Christliches Abendland  ,6,82b2c9df3726a0
a9bb47e6f1e063,2016-07-06 22:47:00.000000,"Wenn es mit dem Studium nichts wird, werd ich Pokémontrainer.",45,
a8affe1014e069,2016-07-06 22:47:00.000000,"Gründe, mich zu daten - ich kann kochen - wir können nackt im Bett chillen und Pizza essen - ich bin extrem lustig - wenn 1-3 dich noch nicht überzeugt haben, look at my butt Wenn das alles nicht funktioniert stehst du auf Männer",53,
a3cfaf6068d056,2016-07-06 22:46:00.000000,Napoléon ,1,74da47d0151068
a3d72a3e00c07a,2016-07-06 22:46:00.000000,Ich hab doch nicht deine nummer angegeben! Au die Idee wäre ich nie gekommen,12,9e95d580b1d062
a3dfaf6068d056,2016-07-06 22:46:00.000000,Mit,7,9f37bcce2dd759
a40e77ea5cc755,2016-07-06 22:46:00.000000,Naruto,6,1d2f5f85c23060
a42e85a4cea044,2016-07-06 22:46:00.000000,Große bedecken kleine: babypopo Kleine schauen hervor: tropische frucht.,12,96cb47e6f1e063
a4bcd7573bf6bb,2016-07-06 22:46:00.000000,☝️ War gegen den Vergleich gerichtet! ,1,2594b62a879064
a4c48dc5b1b061,2016-07-06 22:46:00.000000,Querflöte 😊,1,4509b2d6a60069
a4effe1014e069,2016-07-06 22:46:00.000000,Да,4,6f03ebead373cc
a62d0f0fe0907c,2016-07-06 22:46:00.000000,Genau :-\,1,73192e300d36b2
a62771c872406a,2016-07-06 22:46:00.000000,Hodor!!!!,4,31be77ea5cc755
a63e85a4cea044,2016-07-06 22:46:00.000000,"So lange er/sie nicht Knäckebrot in der Birne ist, ist es doch egal ",8,5a5d0f0fe0907c
a63552fd0b85a8,2016-07-06 22:46:00.000000,Das ist die Nationalelf die mit den Panzern nach Frankreich fahren 😈,5,9b9fb948ba5067
a57771c872406a,2016-07-06 22:46:00.000000,"Ich war total produktiv.Alle Zusammenfassungen sind geschrieben.Ein Problem,die bleiben vermutlich wieder bis 1Tag vor der Prüfung liegen und dann geht die Panik los,weil ich davon nichts gelernt hab.",38,
a5b23888e5e6a9,2016-07-06 22:46:00.000000,Wenn der kleine Finger das Handy nichtmehr recht stützen mag  hat man wohl zu viel Alkohol intus.  #habihntrotzdemnochlieb #dabeiwaresnurbieraberviel #soistdas ,26,
a2923888e5e6a9,2016-07-06 22:46:00.000000,Danke. ,2,91d3ec0cca8061
a2923888e5e6a9,2016-07-06 22:46:00.000000,"Nö. Musst einfach die Richtige finden. Hört sich so leicht an, aber ist schwer, ich weiß. Wird schon. Irgendwann machts tsching 😊",3,9ada47d0151068
a577bedeaa8067,2016-07-06 22:46:00.000000,Ich finde keinen Schlaf.. #nosleep #gutenacht #geschichte,13,
a2d40df1e67430,2016-07-06 22:46:00.000000,"Da denkst du dir: Juchu, neues Tindermatch und nach 10 Sekunden wird das Match gelöscht  *foreveralone*",18,
a2c28df461a068,2016-07-06 22:46:00.000000,"Ich, jeden Abend. W.",1,88c771c872406a
a2f28df461a068,2016-07-06 22:46:00.000000,Linde/Finale/Trompeter/Kunstkaufhaus sind so die angesagtesten Kneipen,13,84c56cddf1a068
a3292e300d36b2,2016-07-06 22:46:00.000000,Anwar Al Sadat ,4,74da47d0151068
a3372a3e00c07a,2016-07-06 22:46:00.000000,Nein,1,7d4cd7573bf6bb
a3972a3e00c07a,2016-07-06 22:46:00.000000,#kiz,2,a0972a3e00c07a
a39f3331011784,2016-07-06 22:46:00.000000,Morgen früh mündliche Prüfung. Ich fang dann mal an zu lernen. 🙋🏻,12,
a4712a8e31c066,2016-07-06 22:46:00.000000,Nö .. aber trotzdem Knasttattoos ,3,9a510e1d77c067
a492c9df3726a0,2016-07-06 22:46:00.000000,😂😂 niemand traut sich ,1,41e81459f3e1f2
a4a648691a45ab,2016-07-06 22:46:00.000000,"Leben geniessen, Abenteuer erleben, nichts bereuen! Der Rest kommt vielleicht dann irgendwann, vielleicht auch nie ",1,a4d4b62a879064
a4a2c9df3726a0,2016-07-06 22:46:00.000000,Einfach bei -4 löschen 💁🏼  #thuglife #savage ,11,8e512a8e31c066
a539e1af4fd779,2016-07-06 22:46:00.000000,"Hatte mal mit goodreads angefangen, dann aber nicht weiter gemacht  Danke euch habe ich einige ""neue"" Bücher eingescannt  Aber wo finde ich meinen Namen? ",1,df40d773a90056
a582c9df3726a0,2016-07-06 22:46:00.000000,Glaube beim sp3 läuft gerade eine schwulen-orgie. Schau doch da nochmal vorbei,1,a16fb948ba5067
a589e1af4fd779,2016-07-06 22:46:00.000000,👌 ,2,d7a40df1e67430
a5b2c9df3726a0,2016-07-06 22:46:00.000000, Gibt es noch gar nicht in Deutschland....und über APK wenn man nicht weiß ob Spielstand dann in deitsche Version übernommen werden kann ist doch blöd,1,8ed3ebead373cc
a5b9e1af4fd779,2016-07-06 22:46:00.000000,Upvote für die Einsicht! ,2,7fac670771f06b
a5c7bedeaa8067,2016-07-06 22:46:00.000000,*Kamera ,2,4dae6d11853437
a5c7bedeaa8067,2016-07-06 22:46:00.000000,Wir gehen nur noch auf partys wos vorher ein pic gab  ,4,949cd7573bf6bb
a5c7bedeaa8067,2016-07-06 22:46:00.000000,"Wir stehen auf wann wir wollen, fahren weg wenn wir wollen Sehen aus wie wir wollen, haben Sex wie wir wollen",4,663313200fb7ca
a5f2c9df3726a0,2016-07-06 22:46:00.000000,"W 1,76m, 63 kg ",3,d908ef8ccab06e
a6123888e5e6a9,2016-07-06 22:46:00.000000,"Die wichtigste Frage von allen. Bisamsam, Glumanda oder Schiggy?",10,
a40cd7573bf6bb,2016-07-06 22:46:00.000000,Manuel Neuer ,25,6cce77ea5cc755
a2a771c872406a,2016-07-06 22:46:00.000000,Deep shit ,6,9018851c927066
a2e3f5905d5042,2016-07-06 22:46:00.000000,wieso 4? was stimmt nicht mit dir? ,4,8da56cddf1a068
a53f3331011784,2016-07-06 22:46:00.000000,Ich mag deinen Humor 😄😂👌!!,3,698fb948ba5067
a56c670771f06b,2016-07-06 22:46:00.000000,Treffpunkt fehlt noch:),5,84c56cddf1a068
a58e85a4cea044,2016-07-06 22:46:00.000000,"Aber wenn eine Blinden-Jodel-App alle Jodel vorliest, kannste die nur Zuhause nutzen. Man weiß ja nie was kommt und laute Sexjodel im Bus ist vielleicht nicht so gut 🙈",1,8cb771c872406a
a5a056e911d062,2016-07-06 22:46:00.000000,ähhmm... dann viel glück sei an ort und stelle digga 🙏🏼🙏🏼😅,1,8207bedeaa8067
a5b3f5905d5042,2016-07-06 22:46:00.000000,Don't Fall ,1,bdf7b364ae772e
a5cc670771f06b,2016-07-06 22:46:00.000000,"Ihr seid die ersten die heulen, wenn der 3. WK ausbricht. Von DE angezettelt, versteht sich.",1,a3692e300d36b2
a5ee85a4cea044,2016-07-06 22:46:00.000000,"Bin ich eigentlich der einzige, der findet das gerade nur scheiße im TV läuft ?",1,
a5f0d773a90056,2016-07-06 22:46:00.000000,"So weit war ich leider noch nie, als dass ich das 100%ig beantworten könnte. Aber eine Beziehung kann ich mir dann vorstellen, wenn wir humortechnisch auf derselben Wellenlänge sind und wenn sie sich ehrlich für mich interessiert. Was so...",4,c5d38f1281f065
a5f552fd0b85a8,2016-07-06 22:46:00.000000,titten,15,9dacd7573bf6bb
a2ae6d11853437,2016-07-06 22:46:00.000000,Warum werden denn hier alle lustigen Kommentare gleich downgevoted? Seid ihr dumm?,1,7f472a3e00c07a
a49fb948ba5067,2016-07-06 22:46:00.000000,Sehr gerne 😊 #JodlerHelfenJodlern #ErMagDich...GanzSicher,5,83ae85a4cea044
a2b2c9df3726a0,2016-07-06 22:46:00.000000,#WirsindSchwaben,10,437ffe1014e069
a2c56cddf1a068,2016-07-06 22:46:00.000000,"Ich erinnere mich nur selten an Träume, zählt das?",7,9d82c9df3726a0
a348ef8ccab06e,2016-07-06 22:46:00.000000,Genau dieses unkomplizierte macht ihn doch aus den guten alten QS! :D ,4,30d2c9df3726a0
a387bcce2dd759,2016-07-06 22:46:00.000000,Was ist denn passiert? Hab alles verpasst :(,1,6612c9df3726a0
a398ef8ccab06e,2016-07-06 22:46:00.000000,"Er war zu feige, sie ist gegangen ",3,3daf3331011784
a3d4b62a879064,2016-07-06 22:46:00.000000,Am Ende war es E.Coli K12 und die haben einen nur verarscht 🙊,2,219e6d11853437
a3f7bcce2dd759,2016-07-06 22:46:00.000000,Man kann auch mit andern Körperteilen klopfen,1,7c1c670771f06b
a4356cddf1a068,2016-07-06 22:46:00.000000,Trink lieber so ein schickes Astra 💪🏻,2,b14b09a981f065
a443ec0cca8061,2016-07-06 22:46:00.000000,Haha,1,9894b62a879064
a2ffb948ba5067,2016-07-06 22:46:00.000000,Same here  #godblessstrafrecht,1,91ca47d0151068
a31e85a4cea044,2016-07-06 22:46:00.000000,Nennen wir es mal lieber "schwärmen",2,0b5052af627061
a32771c872406a,2016-07-06 22:46:00.000000,Ja. - Erik 27 ,6,a01a47d0151068
a5c5d580b1d062,2016-07-06 22:46:00.000000,leider wahr.. zeit an der welt etwas zu verãndern! ,1,9018851c927066
a5f72a3e00c07a,2016-07-06 22:46:00.000000,Es ist nach 0 Uhr und ich bin nicht mehr nüchtern ,5,e523ec0cca8061
a60056e911d062,2016-07-06 22:46:00.000000,Der soll sich vorher den Lachs buttern ,2,e6c92e300d36b2
a61056e911d062,2016-07-06 22:46:00.000000,*noch ,2,b4fd5941422065
a62f3331011784,2016-07-06 22:46:00.000000,"Ja,Dr.Köhler ist super 👍🏻",1,cf597e1dd5d063
a32fb948ba5067,2016-07-06 22:46:00.000000,Irgendwer mzss halt anfangen mit den persönlichen Sachen? Aber wer? ,5,8057bcce2dd759
a3fd0f0fe0907c,2016-07-06 22:46:00.000000,"m20, ich hatte noch nicht solche probleme 🤔",9,748b47e6f1e063
a3ffb948ba5067,2016-07-06 22:46:00.000000,Ob das die echte nummer ist 😂,6,ace6463b82406d
a428851c927066,2016-07-06 22:46:00.000000,Hosni Mubarak,3,74da47d0151068
a4310e1d77c067,2016-07-06 22:46:00.000000,"Ach ja, das alte Problemsofa 😂",2,97ca47d0151068
a44771c872406a,2016-07-06 22:46:00.000000,"Nein natürlich nicht, ständig eskalierende und besoffene Mitarbeiter stellen wir am liebsten ein!",11,9e95d580b1d062
a45e77ea5cc755,2016-07-06 22:46:00.000000,😨,1,6aef3331011784
a488851c927066,2016-07-06 22:46:00.000000,Wo denn an der Uni? ,3,a004d0bb0a7696
a488851c927066,2016-07-06 22:46:00.000000,M21 würde sich als Nachfolger anbieten,1,945cd7573bf6bb
a4b552fd0b85a8,2016-07-06 22:46:00.000000,Ich kann auch kochen 😂 aber um dein Essen zu loben müsstest ja schon du kochen 😅,1,86148dc5b1b061
a326602e44b3c5,2016-07-06 22:46:00.000000,I came in like a wreeeeeeckiiiingbaaaaallll,4,53d8ef8ccab06e
a3340df1e67430,2016-07-06 22:46:00.000000,Ficken bis zum einschlafen?,1,7176602e44b3c5
a339e1af4fd779,2016-07-06 22:46:00.000000,Aber nicht einpennen in der warteschlange!,5,8e63ebead373cc
a3640df1e67430,2016-07-06 22:46:00.000000,Aber ein hauSarzt...,3,7a4a47d0151068
a3756cddf1a068,2016-07-06 22:46:00.000000,Kann man nie sagen aber er kann! Noch bis ca. 21 wachsen,1,522faf6068d056
a386602e44b3c5,2016-07-06 22:46:00.000000,Zu köstlich 😂 Du schreibst M20 hier....Frage ist: Du eine w die M20 mit "hier" antwortet oder ein M20 der hier ruft? 😂 #lachflash,1,58e067707f9243
a3b3ec0cca8061,2016-07-06 22:46:00.000000,Und dann keine Unterwäsche drunter 😊,1,6ee692eb36006c
a3b40df1e67430,2016-07-06 22:46:00.000000,20,1,9ea2c9df3726a0
a4ce77ea5cc755,2016-07-06 22:46:00.000000,Mit,3,9f37bcce2dd759
a4d3f5905d5042,2016-07-06 22:46:00.000000,Ich verdammt auch!,1,8d340df1e67430
a4f552fd0b85a8,2016-07-06 22:46:00.000000,Ich sag ja. Wenn beschnitten dann weniger probleme beim bj ,2,522faf6068d056
a5110e1d77c067,2016-07-06 22:46:00.000000,schade🙈,1,3daf3331011784
a52fb948ba5067,2016-07-06 22:46:00.000000,Ich glaub die hat meine Mom auch 😪,7,7e0fb948ba5067
a54faf6068d056,2016-07-06 22:46:00.000000,Ich mach das.. aber man fühlt sich tatsächlich irgendwie... komisch angeschaut. Warum eigentlich?! Man kann auch alleine die Bonner Schlnheit genießen...,2,f306463b82406d
a5610e1d77c067,2016-07-06 22:46:00.000000,Du bist ne nervig und kindisch ,6,854648691a45ab
a585d580b1d062,2016-07-06 22:46:00.000000,Bremerhaven ,2,546c670771f06b
a58faf6068d056,2016-07-06 22:46:00.000000,Allerbilligstes clickbaiting! Erinnert mich an die professionellen Roma-Bettler vor dem Hbf.,4,74512a8e31c066
a58faf6068d056,2016-07-06 22:46:00.000000,"Ich liebe die Socken, die mir meine Oma zu Weihnachten strickt!",5,64f72a3e00c07a
a5cfaf6068d056,2016-07-06 22:46:00.000000,Voll und nichts zu tun?😄,18,9d0771c872406a
a6323888e5e6a9,2016-07-06 22:46:00.000000,"Muss noch etwas lernen, aber in ein paar Minuten!?  Bist du 'sehr nah'? ",4,5f38ef8ccab06e
a63a47d0151068,2016-07-06 22:46:00.000000,Aber bereut man das dann so richtig sehr? Oder verdrängt man es dann einfach?!🤔,1,8bafaf6068d056
a4056cddf1a068,2016-07-06 22:46:00.000000,R+L=J 😍,21,
a5ab47e6f1e063,2016-07-06 22:46:00.000000,Viel Glück ☺,5,a39f3331011784
a5b28df461a068,2016-07-06 22:46:00.000000,Hast du Brot,1,9c43ebead373cc
a59ffe1014e069,2016-07-06 22:46:00.000000,"Leute, da wird man ja traurig wenn man das hier alles liest. So wollte ich nicht ins bett... Jetzt holt sich jeder mal ne tüte chips/tafel schokolade, spielt ein wenig an sich selbst rum und dann gehts mit erhobenem haupt in die heia.",31,
a30e85a4cea044,2016-07-06 22:46:00.000000,"Wie mache ich einem von mir gefriendzoned Freund unbeswusst deutlich, dass er nicht mehr nur noch in der friendzone ist? #jhj  #thestruggleisreal w, 22",9,
a28a47d0151068,2016-07-06 22:46:00.000000,Könnt ja was trinken gehen?,3,a14e77ea5cc755
a2b648691a45ab,2016-07-06 22:46:00.000000,Morgenlatte und gutenachtlatte ,1,9e58851c927066
a2b7bedeaa8067,2016-07-06 22:46:00.000000,"Wenn da Spießer am zuge sind,  definitiv ja. ",6,9e95d580b1d062
a2d7bedeaa8067,2016-07-06 22:46:00.000000,Ben Ali,1,74da47d0151068
a2d7bedeaa8067,2016-07-06 22:46:00.000000,Schlaflos,15,
a30056e911d062,2016-07-06 22:46:00.000000,"Geh halt hoch, klingel und klär das. Fertig biste damit...",1,413cf0a6f1f06d
a30e6d11853437,2016-07-06 22:46:00.000000,Gut Kick ,2,9d13f5905d5042
a409e1af4fd779,2016-07-06 22:46:00.000000,Oder sollte man einfach direkt sagen ich hab gar kein Bock auf den scheiß?,5,9e95d580b1d062
a434b62a879064,2016-07-06 22:46:00.000000,Klar hat Haut was mit Attraktivität zu tun,4,522faf6068d056
a449e1af4fd779,2016-07-06 22:46:00.000000,"#whaaaaat Der erste schon, but this one not ",1,8850d773a90056
a4412a8e31c066,2016-07-06 22:46:00.000000,8-9 M21,5,8da56cddf1a068
a31e77ea5cc755,2016-07-06 22:46:00.000000,Doch während wir uns immer näher kamen habe ich ein merkwürdiges Wesen gesehen,3,cf6067707f9243
a31ffe1014e069,2016-07-06 22:46:00.000000,True love is food love ❤️ fuck guys 💁🏼,7,
a34a47d0151068,2016-07-06 22:46:00.000000,Und jetzt das ekligste was man merkt: schleimiger :D,4,1d47f56c0fe2ba
a34faf6068d056,2016-07-06 22:46:00.000000,wwelche  Branche? ,2,9e95d580b1d062
a35c670771f06b,2016-07-06 22:46:00.000000,Ich danke dir 😄,4,96cb47e6f1e063
a35e77ea5cc755,2016-07-06 22:46:00.000000,14.10. #techfak,1,af88ef8ccab06e
a363ebead373cc,2016-07-06 22:46:00.000000,Das ist schade ,1,855cd7573bf6bb
a37e77ea5cc755,2016-07-06 22:46:00.000000,Ja aber was genau hat er getan? Hab echt nix mitbekommen,1,94cf3331011784
a38056e911d062,2016-07-06 22:46:00.000000,"Ja, passt tatsächlich gut. :D  Und die ist mega bequem zum relaxxen. ;)",6,af5fb948ba5067
a38e6d11853437,2016-07-06 22:46:00.000000,"Ich denke nicht dass ich eine gute Mutter sein würde, gerade weil ich weiß was alles schief laufen kann und ich das meinen eigenen Kindern nicht antun möchte. Und ich will meine Freiheit nicht verlieren:)",4,b49771c872406a
a393ebead373cc,2016-07-06 22:46:00.000000,"Jop, hier",2,99a3ebead373cc
a459e1af4fd779,2016-07-06 22:46:00.000000,"Gehe nicht zu Dr.Uhlmann.Man bekommt zwar schnell einen Termin,aber er ist unfreundlich,inkompetent (konnte mir nicht sagen was ich habe und hat auch nicht versucht,es wirklich herauszufinden) und die Praxis ist siffig. Geh zu Dr.Köhler :)",1,cf597e1dd5d063
a467bcce2dd759,2016-07-06 22:46:00.000000,Hast du Nägel?,1,9c43ebead373cc
a4b7bedeaa8067,2016-07-06 22:46:00.000000,Bitte jetzt mindestens 1 Jahr nicht mehr Autofahren #scheissgesetze #1312,3,90e12a8e31c066
a4b6602e44b3c5,2016-07-06 22:46:00.000000,"Toni du alter Nuttenpreller! Lange nicht gesehen, wie geht's wie steht's, wie hängt der Sack?",2,9699e1af4fd779
a4c3ec0cca8061,2016-07-06 22:46:00.000000,"Kennt man hier Wulle Bier aus Stuttgart?  Vllt nicht das Beste, aber sehr gut 👌",4,69859f10f25780
a4d8ef8ccab06e,2016-07-06 22:46:00.000000,Conny? ,1,916552fd0b85a8
a4f4b62a879064,2016-07-06 22:46:00.000000,Lörres reinhämmern!,2,a30e85a4cea044
a5240df1e67430,2016-07-06 22:46:00.000000,#needforweed?,1,98872a3e00c07a
a5356cddf1a068,2016-07-06 22:46:00.000000,Den Ausdruck 'etwas gar machen/ aufessen' 😠,3,82b2c9df3726a0
a5340df1e67430,2016-07-06 22:46:00.000000," Das solltest du lieber etwas früher fragen, ich glaube jetzt sind nicht mehr so viele hier :)",2,99a3ebead373cc
a5312a8e31c066,2016-07-06 22:46:00.000000,7 m 30,6,8da56cddf1a068
a59b47e6f1e063,2016-07-06 22:46:00.000000,Schüler raus aus Jodel!,11,a3828df461a068
a5a28df461a068,2016-07-06 22:46:00.000000,"Meine Marine-Grundausbildung war auch auf Sylt, in List. Meine Freundin wohnte bei Ludwigsburg. 1 Bus, 1 RE, 1 ICE, 1 IR, 1 Sammeltaxi und über 1000km.",3,97dbb2e16f2548
a5c9e1af4fd779,2016-07-06 22:46:00.000000,Asi Toni 😂,1,9699e1af4fd779
a5c648691a45ab,2016-07-06 22:46:00.000000,Ich will auch nicht alle Details wissen. Nur sollten Sie einfach keine "Freundin für die Öffentlichkeit" haben müssen,11,7f472a3e00c07a
a5fb47e6f1e063,2016-07-06 22:46:00.000000,Das kissen. Und am liebsten würde ich es nie wieder loslassen❤,13,9e58851c927066
a5f56cddf1a068,2016-07-06 22:46:00.000000,"Ich hab den Fisch nicht zu Barsch zu Mund gezwungen!  Katatafisch, 22, aus der Magengruft und unschuldig. ",1,41a10e1d77c067
a6192e300d36b2,2016-07-06 22:46:00.000000,Vllt will der SJ auch nur den negativen Karma-Rekord knacken.,1,953c670771f06b
a629e1af4fd779,2016-07-06 22:46:00.000000,Ich hatte bisher nur Typen mit blutpenissen 🙈ist da eins seltener als das andere ?,3,522faf6068d056
a628ef8ccab06e,2016-07-06 22:46:00.000000,Oh gott ein Musiker der liest 😍 Heirate mich!,7,56ecd7573bf6bb
a57648691a45ab,2016-07-06 22:46:00.000000,"Auf was steht ihr bei anderen, von dem ihr denkt, dass es sonst niemand tut? - m24 #dickebacken #soooosüß #nachtjodel",6,
a4d4b62a879064,2016-07-06 22:46:00.000000,"Jodelregel für Berliner: Empfiehlt jmd das Matrix oder schlägt es vor, downvote. Hat sogar einen logischen grund! Nämlich den, dass Touri-Jodler nicht ihre Zeit in der geilsten Stadt verschwenden! #safesomebodiesTrip",10,
a28e77ea5cc755,2016-07-06 22:46:00.000000,"nichts sehen, nichts hören, nichts sagen & ein affe. thats life ",1,760771c872406a
a3ae6d11853437,2016-07-06 22:46:00.000000,Wo?,1,9e3faf6068d056
